# ahrs_csv source=esp32-c3 algo=vqf-c accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1 nominal_fs=100
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
85802069,9.141862e-05,-0.0005929829,-0.0003337841,0.048523,0.030457,1.0248,0.9960618,0.01686074,-0.02239439,0.08411399
85815271,0.001689315,-0.0004598247,0.0001988485,0.049561,0.029907,1.0251,0.9960617,0.01686881,-0.02239502,0.0841135
85828195,0.00075721,-0.0009924565,0.0009977967,0.049255,0.031921,1.0219,0.9960613,0.01687236,-0.02239876,0.08411685
85841130,0.0004908964,7.280754e-05,0.0007314812,0.048401,0.03125,1.024,0.9960611,0.01687418,-0.02239727,0.0841189
85853882,0.0002245754,-0.001924563,0.0007314812,0.048523,0.028381,1.0234,0.9960607,0.01687552,-0.02240586,0.08412077
85866911,0.0002245754,-0.0001935083,0.0003320072,0.048828,0.031616,1.0244,0.9960608,0.01687618,-0.02240579,0.0841208
85879926,-0.0003080517,-6.035063e-05,0.0005983226,0.049805,0.030884,1.0237,0.9960606,0.01687408,-0.0224053,0.08412211
85893042,-0.001772791,-0.000726141,-6.746687e-05,0.047668,0.030029,1.0256,0.9960609,0.01686506,-0.02240869,0.08411987
85906141,-0.001772791,7.280754e-05,0.002063062,0.049927,0.032898,1.0242,0.9960604,0.01685546,-0.02240829,0.08412832
85919068,-0.0008406863,0.0006054398,0.002995167,0.048523,0.030212,1.025,0.9960594,0.01685018,-0.02240492,0.08414156
85932003,0.00075721,0.0002059657,-6.746687e-05,0.048767,0.031433,1.0259,0.9960595,0.01685339,-0.02240263,0.08413969
85944940,-0.0004412085,-0.000726141,0.000465164,0.047546,0.029175,1.0242,0.9960595,0.01685095,-0.02240553,0.08414028
85957958,-0.0008406863,-0.0004598247,0.000465164,0.04895,0.029602,1.0215,0.9960594,0.01684641,-0.02240725,0.08414081
85970981,0.0003577396,0.0006054398,-0.0009995736,0.049194,0.030579,1.0255,0.9960601,0.01684755,-0.02240305,0.0841343
85983987,0.0004908964,0.0002059657,-0.0004669409,0.048462,0.029785,1.0255,0.9960605,0.01684945,-0.02240083,0.08413041
85997103,0.0006240532,-0.0001935083,0.000864638,0.047424,0.03009,1.0247,0.9960601,0.01685203,-0.02240065,0.08413313
86010038,0.0008903667,-0.0001935083,0.001530429,0.049683,0.029236,1.026,0.9960596,0.01685586,-0.02240041,0.08413921
86022970,-0.00124016,-0.0009924565,0.0001988485,0.048523,0.02948,1.0236,0.9960597,0.01684954,-0.02240494,0.08413833
86035903,-0.001506474,7.280754e-05,0.0003320072,0.047791,0.030823,1.0233,0.9960598,0.01684143,-0.02240429,0.08413819
86048914,-0.0001748949,0.0004722816,-0.0006000996,0.047607,0.03064,1.024,0.9960604,0.01683989,-0.022401,0.0841336
86061675,-0.001772791,0.0002059657,-0.0004669409,0.049622,0.030334,1.0206,0.9960609,0.01683048,-0.02239972,0.08412945
86074789,-0.0001748949,0.0002059657,-6.746687e-05,0.047974,0.028625,1.0222,0.9960611,0.01682899,-0.0223978,0.08412748
86087899,0.0002245754,0.0008717561,0.001530429,0.047607,0.029297,1.0253,0.9960607,0.01682902,-0.02239252,0.08413356
86100824,-0.0005743727,-0.0004598247,-0.0004669409,0.048706,0.02771,1.0256,0.9960611,0.01682583,-0.02239404,0.08412949
86114015,-0.0001748949,-0.0001935083,0.0005983226,0.049072,0.02832,1.0236,0.996061,0.01682438,-0.02239414,0.08413079
86127042,0.0006240532,-0.000726141,-6.746687e-05,0.049927,0.03186,1.0257,0.996061,0.01682719,-0.02239653,0.08412883
86139974,0.0003577396,-6.035063e-05,-0.0006000996,0.047607,0.031555,1.0245,0.9960614,0.01682846,-0.02239565,0.08412424
86153169,-0.0001748949,-6.035063e-05,0.0001988485,0.047546,0.028564,1.025,0.9960616,0.01682699,-0.02239507,0.08412356
86166274,-0.0005743727,0.001004914,-0.0009995736,0.048889,0.028809,1.0261,0.9960623,0.01682321,-0.02238925,0.08411697
86179370,0.0008903667,0.001138072,0.000864638,0.049805,0.031494,1.0209,0.9960622,0.01682645,-0.02238229,0.08411983
86192232,0.0004908964,0.0003391234,6.568991e-05,0.049927,0.030029,1.0234,0.9960623,0.01682814,-0.02237943,0.08411861
86205243,-0.0005743727,-0.0005929829,0.001130955,0.047791,0.030701,1.0228,0.996062,0.01682479,-0.02238176,0.0841225
86218175,-4.173815e-05,0.0002059657,6.568991e-05,0.048767,0.030823,1.0261,0.9960622,0.01682389,-0.0223798,0.0841212
86231259,-0.0003080517,-0.0003266665,0.0005983226,0.048584,0.030151,1.024,0.996062,0.01682183,-0.02238064,0.08412248
86244126,0.00075721,0.0006054398,0.0001988485,0.049194,0.029175,1.0261,0.9960621,0.01682472,-0.02237636,0.08412196
86256974,-0.001506474,-0.0001935083,0.0003320072,0.048035,0.03125,1.0233,0.9960623,0.01681665,-0.02237703,0.08412179
86269995,0.00075721,-0.0008592987,-0.00126589,0.047546,0.028564,1.029,0.9960628,0.01682032,-0.02237992,0.08411387
86282748,0.0008903667,-0.0003266665,0.0005983226,0.049377,0.032227,1.0247,0.9960626,0.01682421,-0.02238025,0.08411527
86295864,-0.001107,-0.0003266665,-0.001532206,0.048645,0.030762,1.0222,0.9960635,0.0168184,-0.02238123,0.08410586
86308609,-0.0008406863,7.280754e-05,-0.0003337841,0.048706,0.029602,1.0213,0.9960639,0.01681362,-0.02238022,0.08410246
86321811,0.0004908964,-0.000726141,0.0007314812,0.047852,0.032166,1.0239,0.9960636,0.01681569,-0.02238271,0.08410446
86334832,0.00075721,-6.035063e-05,0.001264114,0.048584,0.028687,1.0251,0.9960632,0.01681875,-0.02238182,0.08410919
86347675,-0.0003080517,-0.000726141,-0.0002006255,0.047485,0.029846,1.0237,0.9960634,0.01681694,-0.02238455,0.08410646
86360877,-0.0007075295,-0.0001935083,0.001397271,0.048889,0.030457,1.0234,0.9960631,0.01681274,-0.02238494,0.08411169
86373969,-0.000973843,-6.035063e-05,-0.0004669409,0.048523,0.02948,1.0245,0.9960635,0.01680735,-0.02238461,0.08410759
86387084,-0.000973843,0.0007385979,0.0005983226,0.047546,0.029175,1.0229,0.9960635,0.01680151,-0.02238041,0.08410888
86400107,-0.0004412085,0.0006054398,-0.0009995736,0.047729,0.030701,1.0201,0.9960642,0.01679855,-0.02237649,0.08410227
86413299,-0.0005743727,-0.0004598247,0.001397271,0.046997,0.031555,1.0272,0.9960638,0.0167951,-0.02237812,0.0841075
86426229,-0.0007075295,-0.0005929829,0.000465164,0.046326,0.029602,1.0251,0.9960638,0.01679116,-0.02238038,0.08410805
86439328,0.0003577396,7.280754e-05,0.0001988485,0.046204,0.030762,1.0268,0.9960638,0.01679226,-0.02237884,0.08410744
86452354,-0.001772791,0.001004914,0.0001988485,0.05011,0.030945,1.0248,0.9960642,0.01678236,-0.02237353,0.08410667
86465203,-0.0004412085,0.0004722816,-0.0007332582,0.049255,0.030457,1.0262,0.9960648,0.01677944,-0.02237024,0.08410136
86478467,-0.0001748949,-0.000726141,0.000465164,0.04657,0.031982,1.0259,0.9960647,0.01677822,-0.02237291,0.08410196
86491327,-0.0004412085,-0.001125615,-0.0006000996,0.04895,0.030579,1.0267,0.996065,0.01677597,-0.02237758,0.08409719
86504336,-0.0004412085,-0.0004598247,0.000465164,0.047485,0.030518,1.0251,0.996065,0.01677333,-0.02237902,0.08409778
86517365,0.001423001,0.0004722816,0.000864638,0.049622,0.030029,1.0286,0.9960648,0.01677953,-0.02237505,0.08410064
86530213,0.001289845,0.0002059657,0.0005983226,0.048035,0.029175,1.021,0.9960645,0.01678521,-0.02237244,0.08410214
86543058,-0.0003080517,0.0004722816,-0.0006000996,0.048828,0.030151,1.024,0.9960651,0.01678295,-0.02236907,0.08409751
86556165,0.0008903667,-0.0005929829,6.568991e-05,0.04834,0.029297,1.0253,0.996065,0.01678702,-0.02237057,0.08409625
86569089,0.001023531,0.0002059657,-0.0002006255,0.047729,0.032288,1.0266,0.9960653,0.01679145,-0.022368,0.08409373
86581939,-0.0001748949,-0.001791405,0.0007314812,0.049133,0.031799,1.0234,0.996065,0.01679065,-0.02237596,0.08409556
86594962,0.001156688,-0.001525089,6.568991e-05,0.048645,0.029907,1.0256,0.9960648,0.01679645,-0.02238199,0.08409425
86607893,0.0003577396,-0.0005929829,0.001397271,0.048157,0.031006,1.0261,0.9960644,0.01679775,-0.02238383,0.08409956
86620918,0.001023531,-6.035063e-05,0.0007314812,0.048645,0.030029,1.0263,0.9960641,0.01680221,-0.02238267,0.08410167
86633923,-0.0005743727,-0.0001935083,-0.0003337841,0.046875,0.030945,1.0272,0.9960644,0.01679889,-0.02238277,0.08409829
86647223,-0.0003080517,0.0003391234,0.000465164,0.04895,0.031616,1.0272,0.9960645,0.0167966,-0.02238016,0.08409896
86660056,-0.001639634,-0.0009924565,-6.746687e-05,0.047668,0.030762,1.0264,0.9960647,0.0167883,-0.02238471,0.08409672
86673172,0.001156688,-0.001791405,0.0005983226,0.050049,0.030396,1.0234,0.9960644,0.0167942,-0.0223921,0.08409804
86685919,-0.0001748949,-0.001258773,0.000465164,0.048035,0.02887,1.0287,0.9960641,0.01679325,-0.0223974,0.08409858
86698761,-0.0001748949,-0.001525089,0.001530429,0.048218,0.03186,1.0228,0.9960636,0.0167923,-0.02240412,0.08410443
86711611,0.001023531,-6.035063e-05,-0.0002006255,0.049683,0.029785,1.0244,0.9960637,0.01679689,-0.02240291,0.08410189
86724728,0.001156688,-0.0008592987,0.000465164,0.0495,0.029419,1.0227,0.9960635,0.01680242,-0.02240569,0.08410262
86737478,-0.0004412085,-0.001125615,0.000465164,0.049561,0.029968,1.0196,0.9960634,0.01680008,-0.02241047,0.08410315
86750504,0.0002245754,0.0004722816,-0.0003337841,0.047363,0.029785,1.0266,0.9960637,0.01680048,-0.02240697,0.08409991
86763598,-0.001373317,7.280754e-05,0.0007314812,0.048523,0.030579,1.0234,0.9960637,0.01679297,-0.02240622,0.08410176
86776627,-0.002172265,0.0004722816,0.001796745,0.04834,0.029114,1.0241,0.9960634,0.01678118,-0.02240391,0.08410886
86789473,-0.0003080517,-0.0005929829,0.001397271,0.049622,0.031372,1.0259,0.9960629,0.01677918,-0.02240609,0.0841141
86802496,0.00075721,-0.00219088,0.0001988485,0.048279,0.028259,1.0267,0.9960626,0.01678328,-0.02241569,0.08411335
86815249,-0.0003080517,-0.001125615,0.001130955,0.048645,0.030579,1.0234,0.9960622,0.01678153,-0.02242053,0.08411722
86828265,-0.0008406863,-0.001391931,0.000864638,0.048462,0.030945,1.0228,0.996062,0.01677726,-0.02242689,0.08411969
86841203,-0.0004412085,7.280754e-05,0.001130955,0.048157,0.031433,1.0237,0.9960617,0.01677435,-0.0224258,0.08412363
86854136,0.0003577396,0.0002059657,0.000465164,0.04718,0.031433,1.027,0.9960617,0.01677544,-0.02242366,0.08412437
86866893,0.0002245754,0.0002059657,-6.746687e-05,0.047791,0.03064,1.0222,0.9960619,0.01677595,-0.02242152,0.08412243
86879919,-4.173815e-05,-0.000726141,0.0003320072,0.047424,0.028992,1.0232,0.9960619,0.01677547,-0.02242415,0.08412239
86893021,-0.0003080517,-0.001391931,0.0009977967,0.049377,0.029785,1.02,0.9960615,0.01677388,-0.02243026,0.08412556
86905954,0.0003577396,7.280754e-05,0.001264114,0.049683,0.030212,1.0213,0.9960611,0.01677495,-0.02242883,0.08413026
86918885,0.00075721,7.280754e-05,0.000465164,0.048462,0.032532,1.0233,0.996061,0.01677811,-0.02242714,0.08413102
86931556,0.0006240532,-0.0004598247,-0.0004669409,0.048401,0.028931,1.0255,0.9960613,0.01678094,-0.02242809,0.08412709
86944752,0.001023531,7.280754e-05,-0.0007332582,0.049194,0.03009,1.0222,0.9960617,0.01678556,-0.0224262,0.08412191
86957593,-0.00124016,-0.001658247,-0.0002006255,0.04834,0.031616,1.0218,0.9960619,0.01677959,-0.02243393,0.084119
86970355,0.001556158,-0.0003266665,0.0009977967,0.049011,0.031738,1.0236,0.9960614,0.01678685,-0.02243393,0.08412248
86983379,0.001556158,0.0002059657,-0.0002006255,0.050415,0.030212,1.0242,0.9960616,0.01679404,-0.02243118,0.08412004
86996464,-0.0005743727,0.0002059657,-0.001798523,0.048584,0.028625,1.0217,0.9960626,0.01679079,-0.0224292,0.0841094
87009318,-0.0003080517,0.0007385979,0.0003320072,0.049744,0.031799,1.0257,0.9960627,0.01678841,-0.02242464,0.08410945
87022461,0.0004908964,-0.0003266665,-0.0004669409,0.047974,0.029785,1.023,0.996063,0.01679054,-0.02242498,0.08410551
87035464,-0.0003080517,-0.0005929829,-0.0002006255,0.050415,0.029785,1.022,0.9960632,0.01678878,-0.02242701,0.08410279
87048653,-0.0008406863,-0.0004598247,0.0005983226,0.048645,0.030457,1.0244,0.9960632,0.01678421,-0.02242867,0.08410401
87061850,9.141862e-05,-0.0005929829,-0.0002006255,0.047363,0.030334,1.0225,0.9960634,0.01678444,-0.02243054,0.08410133
87075027,0.001556158,-0.0008592987,0.0009977967,0.048828,0.031311,1.0245,0.9960628,0.01679194,-0.02243321,0.08410476
87088057,0.0002245754,-0.001525089,0.0005983226,0.049561,0.031372,1.0266,0.9960626,0.01679313,-0.02243973,0.08410601
87101074,0.0006240532,0.0008717561,-0.0006000996,0.047852,0.032837,1.0239,0.996063,0.01679546,-0.02243405,0.08410151
87114094,0.0003577396,-0.0003266665,-0.0002006255,0.048462,0.031494,1.0211,0.9960633,0.01679694,-0.02243449,0.08409889
87127290,0.00075721,-0.0001935083,-0.0002006255,0.048462,0.029419,1.025,0.9960635,0.01680036,-0.02243408,0.08409632
87140213,0.0004908964,0.0006054398,0.000465164,0.047852,0.030579,1.0275,0.9960634,0.01680205,-0.02242985,0.08409709
87153150,0.0004908964,0.0006054398,0.0003320072,0.048584,0.032227,1.0232,0.9960635,0.01680375,-0.02242561,0.08409721
87166173,-0.0005743727,0.001004914,0.000465164,0.048035,0.029785,1.0242,0.9960636,0.01679998,-0.02241984,0.0840979
87179016,9.141862e-05,-6.035063e-05,-0.0003337841,0.049011,0.030518,1.0258,0.9960639,0.01680006,-0.02241903,0.08409461
87192218,0.0004908964,-0.000726141,0.000465164,0.048706,0.030151,1.0256,0.9960637,0.01680231,-0.02242141,0.08409528
87205139,0.0008903667,-0.0008592987,0.0009977967,0.0495,0.029663,1.0262,0.9960634,0.01680656,-0.02242435,0.08409862
87218074,0.00075721,0.001004914,-0.0002006255,0.048157,0.032104,1.0268,0.9960636,0.01680948,-0.02241795,0.08409617
87230918,-0.0005743727,0.0004722816,0.0009977967,0.050354,0.029846,1.025,0.9960635,0.01680588,-0.02241488,0.08409947
87243944,-0.0001748949,0.0003391234,0.0007314812,0.048218,0.029785,1.0234,0.9960634,0.01680435,-0.02241229,0.08410149
87257050,-0.0003080517,-0.000726141,0.000864638,0.049377,0.029846,1.0244,0.9960631,0.01680258,-0.02241506,0.08410405
87270071,-0.0008406863,-6.035063e-05,0.000465164,0.047791,0.028931,1.0229,0.9960632,0.01679791,-0.02241472,0.08410464
87283169,0.0006240532,-0.0001935083,0.001663588,0.048462,0.031189,1.0212,0.9960626,0.01680046,-0.02241452,0.08411133
87296199,-0.0005743727,-0.0005929829,-6.746687e-05,0.047607,0.029724,1.0264,0.9960627,0.0167974,-0.02241667,0.08410925
87309464,0.0006240532,-0.001125615,0.0005983226,0.048157,0.030396,1.0234,0.9960626,0.01680046,-0.022421,0.08411058
87322232,0.0002245754,-6.035063e-05,-0.0009995736,0.048157,0.031311,1.0242,0.9960631,0.01680126,-0.02242005,0.08410399
87335450,-0.0008406863,-0.001924563,-0.0002006255,0.048828,0.031738,1.0227,0.9960632,0.01679746,-0.0224289,0.08410108
87348534,-0.0005743727,-0.001391931,-0.0004669409,0.048462,0.030579,1.0212,0.9960634,0.0167948,-0.02243496,0.08409695
87361644,0.0002245754,-0.001258773,0.001397271,0.048096,0.030212,1.027,0.9960628,0.01679586,-0.02244017,0.08410219
87374485,-0.0005743727,-0.000726141,0.0001988485,0.04895,0.032959,1.0219,0.9960629,0.01679286,-0.02244297,0.08410142
87387505,-0.0005743727,-6.035063e-05,0.000465164,0.047119,0.029968,1.0226,0.9960629,0.01678956,-0.02244246,0.08410203
87400609,0.0003577396,-0.0001935083,-0.0006000996,0.048645,0.029968,1.025,0.9960633,0.01679108,-0.02244212,0.08409742
87413715,9.141862e-05,-0.0005929829,6.568991e-05,0.048645,0.029785,1.0234,0.9960634,0.01679137,-0.02244396,0.08409608
87426827,-0.0008406863,-0.002457196,0.0007314812,0.047424,0.030457,1.0225,0.996063,0.01678771,-0.02245549,0.08409779
87439842,-0.000973843,-0.001791405,0.002063062,0.048584,0.030151,1.0246,0.9960622,0.01678295,-0.02246389,0.08410615
87452780,-0.0004412085,-0.0005929829,0.001530429,0.047729,0.03009,1.0227,0.9960617,0.0167804,-0.02246604,0.08411203
87465695,0.0002245754,0.0003391234,0.001264114,0.048462,0.033264,1.0221,0.9960614,0.01678081,-0.02246324,0.08411676
87478640,9.141862e-05,-0.0003266665,0.000864638,0.048523,0.032104,1.0222,0.9960612,0.01678091,-0.02246378,0.08411942
87491660,0.0008903667,0.0002059657,-6.746687e-05,0.049194,0.029846,1.0217,0.9960613,0.01678489,-0.02246123,0.08411756
87504766,9.141862e-05,-0.0001935083,0.0007314812,0.049561,0.032288,1.0228,0.9960611,0.01678497,-0.02246109,0.08411955
87517875,9.141862e-05,-0.001125615,-6.746687e-05,0.049255,0.031311,1.0236,0.9960611,0.01678555,-0.02246553,0.0841175
87530886,-0.0001748949,0.001537546,0.0007314812,0.049561,0.029846,1.0239,0.9960612,0.0167836,-0.02245688,0.08411961
87543820,-0.0008406863,0.0006054398,0.0003320072,0.048523,0.031433,1.0223,0.9960614,0.01677877,-0.02245313,0.08411959
87556936,9.141862e-05,0.0002059657,0.000465164,0.049744,0.032715,1.0222,0.9960614,0.01677875,-0.02245099,0.0841203
87569772,0.0003577396,-0.0008592987,-0.0002006255,0.047852,0.031006,1.0212,0.9960616,0.01678059,-0.022454,0.08411764
87582803,0.0003577396,-0.001791405,0.0009977967,0.047852,0.02887,1.022,0.9960611,0.01678269,-0.02246172,0.08412085
87595628,-0.0005743727,-0.001791405,0.0003320072,0.046692,0.030823,1.0268,0.9960609,0.01678022,-0.02246977,0.08412065
87608751,-0.000973843,-0.0003266665,6.568991e-05,0.047974,0.029541,1.0231,0.9960611,0.01677518,-0.02247066,0.08411919
87621861,-0.000973843,-6.035063e-05,0.000465164,0.0495,0.030518,1.0241,0.9960611,0.01676997,-0.02247024,0.08411975
87634703,-0.0004412085,-0.0009924565,0.0005983226,0.05011,0.031128,1.0232,0.996061,0.0167678,-0.02247426,0.08412097
87647636,-0.0005743727,-0.0009924565,0.0007314812,0.047852,0.029968,1.0245,0.9960608,0.01676495,-0.02247835,0.08412283
87660821,-0.001639634,-0.0008592987,6.568991e-05,0.045654,0.030029,1.0233,0.996061,0.01675681,-0.02248215,0.08412125
87673845,-0.0005743727,-0.000726141,-0.0003337841,0.049133,0.031982,1.0251,0.9960613,0.01675397,-0.02248479,0.08411783
87687046,-0.0005743727,-6.035063e-05,-0.0003337841,0.047791,0.031494,1.0226,0.9960616,0.01675086,-0.02248412,0.08411445
87700323,-0.0004412085,-0.0004598247,0.0001988485,0.048401,0.03064,1.0262,0.9960617,0.01674854,-0.02248542,0.08411372
87713464,0.0004908964,-6.035063e-05,0.001796745,0.049133,0.029236,1.0239,0.996061,0.01675051,-0.02248448,0.08412108
87726346,0.0003577396,-0.001924563,-0.001532206,0.048401,0.031494,1.0243,0.9960616,0.01675298,-0.0224926,0.08411168
87739292,-0.0007075295,0.0002059657,-0.0009995736,0.047363,0.033081,1.0234,0.9960623,0.0167492,-0.0224906,0.08410502
87752315,0.0002245754,-0.000726141,-0.0004669409,0.048462,0.030945,1.0251,0.9960626,0.01675042,-0.02249289,0.08410101
87765462,-0.000973843,-0.0003266665,0.000864638,0.049561,0.030151,1.0247,0.9960624,0.01674535,-0.02249379,0.08410353
87778454,0.0004908964,-0.0001935083,0.0003320072,0.047974,0.02887,1.0235,0.9960623,0.01674759,-0.02249338,0.08410358
87791456,-0.0003080517,0.001537546,0.000864638,0.049683,0.030334,1.0233,0.9960624,0.01674505,-0.02248474,0.08410635
87804458,0.001556158,0.0006054398,0.000864638,0.048706,0.027954,1.0242,0.9960621,0.01675218,-0.02247994,0.08410925
87817236,0.0003577396,-0.001125615,-0.0004669409,0.047974,0.031799,1.024,0.9960623,0.01675421,-0.02248418,0.08410522
87830254,-0.0004412085,-0.0004598247,-0.0003337841,0.049316,0.030273,1.027,0.9960626,0.01675196,-0.02248541,0.08410183
87843450,-0.0007075295,0.0002059657,0.000864638,0.047852,0.028931,1.0256,0.9960625,0.01674798,-0.02248355,0.08410444
87856463,-0.0001748949,-0.000726141,0.0009977967,0.047913,0.030273,1.0255,0.9960622,0.01674701,-0.02248609,0.0841077
87869491,-0.001107,0.0007385979,-6.746687e-05,0.048767,0.031128,1.0251,0.9960626,0.01674091,-0.02248164,0.08410565
87882330,-0.0001748949,-0.0001935083,0.000465164,0.047363,0.030762,1.0242,0.9960625,0.01673978,-0.02248148,0.08410629
87895464,0.0004908964,0.0003391234,0.0003320072,0.048462,0.031677,1.0253,0.9960625,0.01674177,-0.02247835,0.08410639
87908450,-0.0003080517,-0.0001935083,0.000864638,0.049133,0.032104,1.0259,0.9960623,0.01673995,-0.02247826,0.084109
87921459,9.141862e-05,0.0003391234,-0.0004669409,0.047241,0.03125,1.0237,0.9960628,0.01674007,-0.02247523,0.08410507
87934456,-0.00124016,0.0006054398,-0.0004669409,0.047974,0.031189,1.0229,0.9960633,0.01673345,-0.02247142,0.08410102
87947463,0.0008903667,0.0004722816,-0.0002006255,0.048279,0.031616,1.0251,0.9960635,0.01673749,-0.02246739,0.08409851
87960538,0.0002245754,-0.0004598247,-0.0007332582,0.049133,0.030457,1.023,0.9960639,0.01673867,-0.02246824,0.08409321
87973638,0.00075721,-0.0003266665,0.0007314812,0.049438,0.029968,1.0273,0.9960637,0.01674229,-0.02246832,0.08409525
87986570,0.0003577396,-0.0001935083,-0.0007332582,0.048706,0.030396,1.0269,0.9960641,0.01674402,-0.02246779,0.08408998
87999773,-0.0001748949,-0.0001935083,0.000465164,0.048279,0.029419,1.0251,0.9960641,0.01674297,-0.02246759,0.08409062
88012878,-0.0003080517,-0.0004598247,-0.0004669409,0.047974,0.030701,1.028,0.9960644,0.01674146,-0.02246868,0.08408657
88026076,0.001156688,-0.000726141,0.0003320072,0.049133,0.030579,1.0236,0.9960643,0.01674728,-0.02247055,0.08408666
88038992,-0.0005743727,-0.0001935083,-0.0006000996,0.04895,0.030029,1.0242,0.9960648,0.01674435,-0.02247042,0.08408196
88052193,-0.0003080517,0.0007385979,0.0007314812,0.047791,0.031311,1.024,0.9960647,0.0167422,-0.02246564,0.08408397
88065129,0.001023531,0.0004722816,6.568991e-05,0.047668,0.029968,1.0272,0.9960648,0.01674689,-0.02246159,0.08408282
88078061,0.001023531,-6.035063e-05,0.0009977967,0.048523,0.031189,1.0245,0.9960645,0.01675169,-0.02246024,0.08408625
88091083,-0.0004412085,0.0006054398,0.0003320072,0.048157,0.032288,1.0261,0.9960647,0.016749,-0.02245615,0.08408627
88104003,-4.173815e-05,7.280754e-05,0.0009977967,0.047913,0.032043,1.0274,0.9960644,0.01674847,-0.02245459,0.0840896
88117031,-0.0008406863,7.280754e-05,0.001130955,0.048828,0.030823,1.0235,0.9960642,0.01674396,-0.02245336,0.0840935
88129967,-0.0003080517,-0.0005929829,0.0003320072,0.051392,0.030396,1.0231,0.9960642,0.01674247,-0.02245517,0.08409342
88143163,-0.000973843,7.280754e-05,0.002063062,0.04834,0.029663,1.0259,0.9960635,0.0167372,-0.0224541,0.08410195
88155827,0.0006240532,0.0002059657,0.0007314812,0.047791,0.029846,1.0241,0.9960634,0.01673998,-0.02245159,0.08410404
88168954,0.001023531,-6.035063e-05,-0.0003337841,0.047119,0.030823,1.0203,0.9960636,0.01674497,-0.02245013,0.08410084
88181960,-0.0003080517,0.0003391234,-0.0002006255,0.049072,0.029846,1.0222,0.9960639,0.01674314,-0.02244726,0.0840982
88195064,-4.173815e-05,-0.0001935083,0.001130955,0.050903,0.032227,1.0266,0.9960635,0.01674271,-0.02244703,0.08410217
88208171,0.0002245754,-0.000726141,0.0001988485,0.046875,0.030029,1.0269,0.9960635,0.01674396,-0.02244927,0.08410148
88221187,0.0004908964,-0.001658247,-0.0007332582,0.04718,0.029541,1.0259,0.9960638,0.01674702,-0.02245597,0.0840961
88234118,0.002621427,-0.00219088,0.0003320072,0.049377,0.030823,1.0248,0.9960634,0.01676079,-0.02246449,0.08409622
88246959,0.001156688,-0.001125615,-0.0002006255,0.049072,0.031982,1.024,0.9960634,0.01676689,-0.02246829,0.0840936
88259814,0.0008903667,-0.001258773,0.000864638,0.048401,0.030823,1.026,0.9960631,0.01677162,-0.02247297,0.08409628
88272655,-0.0001748949,-0.0008592987,-6.746687e-05,0.047852,0.03125,1.0239,0.9960632,0.01677098,-0.022476,0.0840942
88285593,0.0008903667,-0.0004598247,-0.0008664168,0.049683,0.031006,1.0244,0.9960636,0.01677558,-0.02247655,0.08408831
88298774,-0.0003080517,7.280754e-05,-6.746687e-05,0.049011,0.029358,1.0255,0.9960638,0.0167739,-0.02247502,0.08408629
88311895,-4.173815e-05,0.001937021,-0.0006000996,0.047974,0.029419,1.0274,0.9960645,0.01677281,-0.02246405,0.08408184
88324998,0.0002245754,7.280754e-05,-6.746687e-05,0.049072,0.029724,1.0231,0.9960646,0.01677377,-0.0224623,0.08407988
88338016,-0.0008406863,-0.0001935083,0.0005983226,0.049683,0.031006,1.0231,0.9960645,0.01676946,-0.02246239,0.08408111
88351212,-0.0004412085,-0.0004598247,-6.746687e-05,0.049438,0.029175,1.0266,0.9960647,0.01676732,-0.02246361,0.08407904
88364487,-0.0008406863,-6.035063e-05,-0.001132732,0.048401,0.028015,1.0222,0.9960654,0.01676314,-0.02246292,0.08407165
88377685,-0.0008406863,-0.0005929829,0.001130955,0.048462,0.029114,1.0262,0.9960652,0.01675892,-0.02246508,0.08407553
88390793,0.0002245754,-0.0008592987,0.001397271,0.049683,0.030884,1.0256,0.9960646,0.01676005,-0.02246815,0.0840808
88403724,9.141862e-05,-0.0001935083,-0.0006000996,0.050659,0.02832,1.0233,0.996065,0.01676048,-0.0224678,0.08407617
88416649,0.001689315,-0.000726141,0.0007314812,0.049133,0.030701,1.0228,0.9960646,0.01676892,-0.02246957,0.0840783
88429496,0.001023531,-0.001125615,0.0005983226,0.048889,0.029907,1.0218,0.9960643,0.01677423,-0.02247359,0.08407967
88442457,0.0004908964,-0.0001935083,6.568991e-05,0.04895,0.031677,1.0263,0.9960644,0.01677655,-0.02247315,0.0840784
88455366,9.141862e-05,0.0006054398,0.0007314812,0.046387,0.029907,1.0251,0.9960644,0.01677647,-0.02246896,0.08408048
88468457,0.0002245754,-6.035063e-05,6.568991e-05,0.047974,0.032532,1.021,0.9960645,0.01677742,-0.02246794,0.0840792
88481310,-0.0001748949,0.0003391234,-0.0007332582,0.046936,0.030762,1.0255,0.996065,0.0167763,-0.02246503,0.08407391
88494334,0.0006240532,-0.0003266665,0.000465164,0.047668,0.031433,1.0225,0.9960648,0.01677931,-0.02246517,0.08407464
88507360,0.001423001,-0.0005929829,-0.0002006255,0.047546,0.031555,1.0256,0.996065,0.01678651,-0.02246623,0.08407211
88520465,-0.0001748949,-0.0009924565,0.0001988485,0.049561,0.030762,1.0235,0.996065,0.01678586,-0.02246998,0.08407136
88533484,0.0003577396,-0.0003266665,0.0005983226,0.048584,0.03125,1.0251,0.9960648,0.01678756,-0.02247024,0.08407272
